p0,S,F,observations,posterior_mean_A,demand_probability,best_response_product,uses_product2,q_gap_product2_minus_product1,continuation_gap_success_minus_failure,value
0.1,12,9,21,0.5652173913043478,0.9999999792667287,1,0,-0.5999988322050065,3.073144718257481e-06,18.999997429273215
0.1,13,8,21,0.6086956521739131,0.9999999985377986,1,0,-0.5999997909164456,5.502198661133662e-07,18.999999528195694
0.1,14,7,21,0.6521739130434783,0.9999999999143037,1,0,-0.5999999628860877,9.766818465095639e-08,18.999999901738803
0.1,15,6,21,0.6956521739130435,0.9999999999958743,1,0,-0.5999999934561266,1.722070663845443e-08,18.999999967852283
0.1,16,5,21,0.7391304347826086,0.9999999999998396,1,0,-0.5999999988574487,3.006714877074046e-09,18.99999997948957
0.1,17,4,21,0.782608695652174,0.9999999999999951,1,0,-0.5999999998035861,5.168736549876485e-10,18.999999981518226
0.1,18,3,21,0.8260869565217391,0.9999999999999999,1,0,-0.5999999999669718,8.691003472449665e-11,18.999999981866306
0.1,19,2,21,0.8695652173913043,1.0,1,0,-0.5999999999945977,1.4207302001523203e-11,18.9999999819247
0.1,20,1,21,0.9130434782608695,1.0,1,0,-0.5999999999991452,2.241762331323116e-12,18.999999981934213
0.1,21,0,21,0.9565217391304348,1.0,1,0,-0.59999999999987,3.410605131648481e-13,18.99999998193571
0.1,0,22,22,0.041666666666666664,0.08862938119652497,2,1,1.6999816933867749,6.052583403649401,7.32449579619724
0.1,1,21,22,0.08333333333333333,0.3151266886987558,2,1,0.5318693747739331,2.978603617826142,13.2141713100677
0.1,2,20,22,0.125,0.5919567312014817,2,1,0.05959523830651747,1.735776942911892,16.041389790323137
0.1,3,19,22,0.16666666666666666,0.80726898648138,1,0,-0.2537563431178853,0.9111675181108261,17.698209180639168
0.1,4,18,22,0.20833333333333334,0.9268869060813235,1,0,-0.4602081168235266,0.3678733767801887,18.521391883093766
0.1,5,17,22,0.25,0.9773922499124107,1,0,-0.5500155330008099,0.13153807105048898,18.843545522284806
0.1,6,16,22,0.2916666666666667,0.9942273645227732,1,0,-0.5843091464386241,0.04129171989835001,18.954790261781454
0.1,7,15,22,0.3333333333333333,0.9987701732271567,1,0,-0.5956713757861927,0.011391116352125863,18.988409104498565
0.1,8,14,22,0.375,0.9997796862725752,1,0,-0.5989390688835812,0.002791923990567824,18.997331179250946
0.1,9,13,22,0.4166666666666667,0.999966633132838,1,0,-0.5997650595136363,0.0006182644377936697,18.999438381352874
0.1,10,12,22,0.4583333333333333,0.9999957137555454,1,0,-0.5999520438022508,0.00012620052038414542,18.99988974803459
0.1,11,11,22,0.5,0.9999995324231737,1,0,-0.599990782884106,2.4255568128239702e-05,18.99997936956065
0.1,12,10,22,0.5416666666666666,0.9999999567195769,1,0,-0.5999982976001306,4.479999645923272e-06,18.99999624005515
0.1,13,9,22,0.5833333333333334,0.9999999966106917,1,0,-0.5999996927446958,8.085665754720139e-07,18.99999931319987
0.1,14,8,22,0.625,0.9999999997766532,1,0,-0.5999999452316089,1.4412733406743428e-07,18.999999863419735
0.1,15,7,22,0.6666666666666666,0.9999999999877173,1,0,-0.5999999903210913,2.5470818343364954e-08,18.99999996108792
0.1,16,6,22,0.7083333333333334,0.9999999999994431,1,0,-0.5999999983070445,4.455145585779974e-09,18.999999978308626
0.1,17,5,22,0.75,0.9999999999999796,1,0,-0.5999999997083982,7.67371943766193e-10,18.99999998131534
0.1,18,4,22,0.7916666666666666,0.9999999999999994,1,0,-0.5999999999508496,1.2933654147673224e-10,18.999999981832215
0.1,19,3,22,0.8333333333333334,1.0,1,0,-0.5999999999919439,2.120259523508139e-11,18.999999981919125
0.1,20,2,22,0.875,1.0,1,0,-0.5999999999987224,3.3573144264664734e-12,18.999999981933332
0.1,21,1,22,0.9166666666666666,1.0,1,0,-0.5999999999998025,5.115907697472721e-13,18.999999981935574
0.1,22,0,22,0.9583333333333334,1.0,1,0,-0.5999999999999694,7.460698725481052e-14,18.999999981935915
0.1,0,23,23,0.04,0.07976644307687253,2,1,1.751320350888955,6.187685133918305,6.766208107298305
0.1,1,22,23,0.08,0.2924769579485327,2,1,0.5896190875128493,3.1305765460864396,12.818791510947706
0.1,2,21,23,0.12,0.5642737269512089,2,1,0.090422073872368,1.8169001944009597,15.797395128773848
0.1,3,20,23,0.16,0.7857377609533901,1,0,-0.21898359614161933,1.00267474699573,17.53317207168574
0.1,4,19,23,0.2,0.9149251141213292,1,0,-0.4414703871799439,0.41718319163172524,18.444339589796567
0.1,5,18,23,0.24,0.972341715529302,1,0,-0.5414108286980408,0.15418202974200668,18.812212966576755
0.1,6,17,23,0.28,0.9925438530617369,1,0,-0.5809252600757624,0.050196684011151405,18.943751037627244
0.1,7,16,23,0.32,0.9983158923567184,1,0,-0.5945357897953194,0.014379500538630907,18.985042757525594
0.1,8,15,23,0.36,0.9996787349680334,1,0,-0.5986106540314182,0.00365617360153081,18.99643387387772
0.1,9,14,23,0.4,0.9999479384468116,1,0,-0.599681767695202,0.0008374534336752504,18.999225797868288
0.1,10,13,23,0.44,0.9999928056932748,1,0,-0.5999331285805916,0.00017597741949160195,18.99984406230608
0.1,11,12,23,0.48,0.9999991505564109,1,0,-0.5999868493139928,3.460706843583239e-05,18.999970262826466
0.1,12,11,23,0.52,0.9999999142899365,1,0,-0.5999975312490378,6.496713051973302e-06,18.999994518394594
0.1,13,10,23,0.56,0.9999999926215802,1,0,-0.5999995498693806,1.1845542609023596e-06,18.99999899839424
0.1,14,9,23,0.6,0.999999999460057,1,0,-0.5999999193054038,2.1235419112031195e-07,18.999999806960815
0.1,15,8,23,0.64,0.9999999999666108,1,0,-0.5999999856944029,3.764630207570008e-08,18.99999995108815
0.1,16,7,23,0.68,0.9999999999982705,1,0,-0.5999999974923966,6.598956048264881e-09,18.999999976558968
0.1,17,6,23,0.72,0.9999999999999258,1,0,-0.5999999995671814,1.1389893472824042e-09,18.999999981014113
0.1,18,5,23,0.76,0.9999999999999974,1,0,-0.5999999999268759,1.9242207827119273e-10,18.999999981781485
0.1,19,4,23,0.8,0.9999999999999999,1,0,-0.599999999987979,3.162270445500326e-11,18.999999981910822
0.1,20,3,23,0.84,1.0,1,0,-0.5999999999980865,5.027089855502709e-12,18.999999981932024
0.1,21,2,23,0.88,1.0,1,0,-0.5999999999997065,7.673861546209082e-13,18.99999998193538
0.1,22,1,23,0.92,1.0,1,0,-0.5999999999999517,1.1368683772161603e-13,18.999999981935893
0.1,23,0,23,0.96,1.0,1,0,-0.5999999999999908,1.4210854715202004e-14,18.999999981935968
0.1,0,24,24,0.038461538461538464,0.07178979876918523,2,1,1.7913652020584632,6.293066321206485,6.221509803852174
0.1,1,23,24,0.07692307692307693,0.27120590646136666,2,1,0.6471121924908463,3.2818741907653806,12.40919493777048
0.1,2,22,24,0.11538461538461539,0.5370940500509412,2,1,0.12185292255456659,1.899612954090962,15.539771483856919
0.1,3,21,24,0.15384615384615385,0.763591357553172,1,0,-0.18313131373115255,1.0970228586022301,17.35667167825788
0.1,4,20,24,0.19230769230769232,0.9020063788045352,1,0,-0.4213615949659122,0.4701010658791702,18.35934642525361
0.1,5,19,24,0.23076923076923078,0.9666000553885047,1,0,-0.5318760835297063,0.17927346439551428,18.776529616885334
0.1,6,18,24,0.2692307692307692,0.9905236393084934,1,0,-0.5770332156322979,0.06043890623078596,18.93071164662734
0.1,7,17,24,0.3076923076923077,0.9977386884272201,1,0,-0.5931759031343447,0.01795814964645004,18.980908330638492
0.1,8,16,24,0.34615384615384615,0.9995424507069018,1,0,-0.5982009660221479,0.004734299941702602,18.995287831177123
0.1,9,15,24,0.38461538461538464,0.9999210180989339,1,0,-0.5995736971441517,0.0011218496206417683,18.998944004778654
0.1,10,14,24,0.4230769230769231,0.9999883189686284,1,0,-0.5999076871854392,0.00024292845936457752,18.99978145821233
0.1,11,13,24,0.46153846153846156,0.9999985160700973,1,0,-0.5999813921754864,4.896795923770014e-05,18.99995743563182
0.1,12,12,24,0.5,0.999999837916584,1,0,-0.599996441599437,9.364211997819893e-06,18.999992042700256
0.1,13,11,24,0.5384615384615384,0.9999999847884158,1,0,-0.5999993431040558,1.728673524326041e-06,18.99999853941331
0.1,14,10,24,0.5769230769230769,0.9999999987762094,1,0,-0.5999998813600484,3.122104033081996e-07,18.99999972396757
0.1,15,9,24,0.6153846153846154,0.9999999999159555,1,0,-0.5999999788782766,5.558347027090349e-08,18.99999993632176
0.1,16,8,24,0.6538461538461539,0.9999999999951045,1,0,-0.5999999962876323,9.769383524371733e-09,18.999999973968063
0.1,17,7,24,0.6923076923076923,0.9999999999997603,1,0,-0.5999999993577774,1.6900507660011499e-09,18.99999998056702
0.1,18,6,24,0.7307692307692307,0.9999999999999902,1,0,-0.5999999998912422,2.8620306125048955e-10,18.999999981706008
0.1,19,5,24,0.7692307692307693,0.9999999999999997,1,0,-0.5999999999820744,4.716582679975545e-11,18.99999998189843
0.1,20,4,24,0.8076923076923077,1.0,1,0,-0.5999999999971415,7.51398943066306e-12,18.999999981930053
0.1,21,3,24,0.8461538461538461,1.0,1,0,-0.5999999999995573,1.1510792319313623e-12,18.99999998193508
0.1,22,2,24,0.8846153846153846,1.0,1,0,-0.5999999999999339,1.6697754290362354e-13,18.999999981935847
0.1,23,1,24,0.9230769230769231,1.0,1,0,-0.5999999999999872,2.842170943040401e-14,18.99999998193596
0.1,24,0,24,0.9615384615384616,1.0,1,0,-0.5999999999999943,3.552713678800501e-15,18.999999981935975
0.1,0,25,25,0.037037037037037035,0.06461081889226672,2,1,1.8198083975060415,6.367916835542218,5.694492552656991
0.1,1,24,25,0.07407407407407407,0.2512642956921486,2,1,0.7038490304195744,3.4311816589988737,11.987558873863476
0.1,2,23,25,0.1111111111111111,0.5105052356919835,2,1,0.1535724802497338,1.9830854743414044,15.269433064628856
0.1,3,22,25,0.14814814814814814,0.7409416268029487,1,0,-0.14660089732385728,1.193155533358258,17.16904601871982
0.1,4,21,25,0.18518518518518517,0.8881648766793988,1,0,-0.3998791810457796,0.5266337340900513,18.26606887732205
0.1,5,20,25,0.2222222222222222,0.9601406877301077,1,0,-0.5213772161299026,0.20690206281604517,18.73616994320122
0.1,6,19,25,0.25925925925925924,0.9881312809164946,1,0,-0.5725935157326063,0.07212232701945709,18.915443407596733
0.1,7,18,25,0.2962962962962963,0.9970171835153475,1,0,-0.5915634481797234,0.02220145215862601,18.97588231382752
0.1,8,17,25,0.3333333333333333,0.9993620744789337,1,0,-0.5976955121678742,0.006064441663482967,18.99384046347397
0.1,9,16,25,0.37037037037037035,0.9998831613597307,1,0,-0.5994350982113765,0.0014865836542696798,18.99857476341567
0.1,10,15,25,0.4074074074074074,0.9999815888816589,1,0,-0.5998738588935204,0.00033195028020216455,18.999696613036313
0.1,11,14,25,0.4444444444444444,0.9999974963599504,1,0,-0.5999739005569253,6.868274491722559e-05,18.999939541495678
0.1,12,13,25,0.48148148148148145,0.9999997057319353,1,0,-0.5999949057572351,1.340590200271663e-05,18.999988509454916
0.1,13,12,25,0.5185185185185185,0.9999999701012326,1,0,-0.5999990458094047,2.5110278691897747e-06,18.999997873666914
0.1,14,11,25,0.5555555555555556,0.99999999737743,1,0,-0.5999998260554982,4.5774868695502846e-07,18.999999602340438
0.1,15,10,25,0.5925925925925926,0.9999999998019808,1,0,-0.5999999688602635,8.194666989425059e-08,18.99999991455084
0.1,16,9,25,0.6296296296296297,0.9999999999871896,1,0,-0.5999999945080603,1.445246411435619e-08,18.99999997013431
0.1,17,8,25,0.6666666666666666,0.9999999999992948,1,0,-0.5999999990474372,2.5067272702017362e-09,18.999999979903695
0.1,18,7,25,0.7037037037037037,0.9999999999999672,1,0,-0.5999999998382783,4.25579571583512e-10,18.999999981593746
0.1,19,6,25,0.7407407407407407,0.9999999999999988,1,0,-0.5999999999732815,7.031175641714071e-11,18.99999998187995
0.1,20,5,25,0.7777777777777778,1.0,1,0,-0.5999999999957275,1.1247891507082386e-11,18.999999981927115
0.1,21,4,25,0.8148148148148148,1.0,1,0,-0.5999999999993406,1.7337242752546445e-12,18.99999998193463
0.1,22,3,25,0.8518518518518519,1.0,1,0,-0.599999999999902,2.5934809855243657e-13,18.99999998193578
0.1,23,2,25,0.8888888888888888,1.0,1,0,-0.5999999999999801,3.552713678800501e-14,18.999999981935947
0.1,24,1,25,0.9259259259259259,1.0,1,0,-0.5999999999999943,3.552713678800501e-15,18.999999981935975
0.1,25,0,25,0.9629629629629629,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.1,0,26,26,0.03571428571428571,0.05814973700304005,2,1,1.8369546844062201,6.413038643174266,5.188832771174582
0.1,1,25,26,0.07142857142857142,0.2325989480121604,2,1,0.7595073474380669,3.5776509143107074,11.5567496067168
0.1,2,24,26,0.10714285714285714,0.48458114169200006,2,1,0.18514580471502207,2.0661731703026867,14.987931265715673
0.1,3,23,26,0.14285714285714285,0.7178979876918523,1,0,-0.1100279410953604,1.2894001550122134,16.971016740057077
0.1,4,22,26,0.17857142857142858,0.8734425516917539,1,0,-0.3770251004593028,0.5867760514228912,18.164172273415335
0.1,5,21,26,0.21428571428571427,0.9529431066250369,1,0,-0.509882516729764,0.23715127176377848,18.690806007505387
0.1,6,20,26,0.25,0.9853322215978558,1,0,-0.5675672198763451,0.08534942137802304,18.897708070321432
0.1,7,19,26,0.2857142857142857,0.9961285932554622,1,0,-0.5896689773560944,0.02718690169448834,18.96983039734089
0.1,8,18,26,0.32142857142857145,0.9991275853825751,1,0,-0.5970783513748792,0.0076885490134657175,18.992031849499515
0.1,9,17,26,0.35714285714285715,0.999831052671651,1,0,-0.5992593097629282,0.0019491848343875517,18.998096291162998
0.1,10,16,26,0.39285714285714285,0.9999717461294662,1,0,-0.5998293801520411,0.0004489995998895324,18.999582874817268
0.1,11,15,26,0.42857142857142855,0.9999959056121213,1,0,-0.5999637241734419,9.546270145932567e-05,18.99991482509747
0.1,12,14,26,0.4642857142857143,0.9999994847947368,1,0,-0.599992760794688,1.905054028839004e-05,18.999983507842387
0.1,13,13,26,0.5,0.9999999436643029,1,0,-0.5999986214086164,3.627872050770975e-06,18.99999691374439
0.1,14,12,26,0.5357142857142857,0.9999999946498103,1,0,-0.5999997458506883,6.688139784216673e-07,18.99999942477226
0.1,15,11,26,0.5714285714285714,0.9999999995595258,1,0,-0.5999999541807632,1.2057692089229022e-07,18.999999882520946
0.1,16,10,26,0.6071428571428571,0.9999999999686687,1,0,-0.5999999918837275,2.1358601998144877e-08,18.999999964467616
0.1,17,9,26,0.6428571428571429,0.9999999999980842,1,0,-0.5999999985878972,3.7160532428970328e-09,18.99999997892008
0.1,18,8,26,0.6785714285714286,0.9999999999999,1,0,-0.5999999997596106,6.326139612156112e-10,18.999999981426807
0.1,19,7,26,0.7142857142857143,0.9999999999999956,1,0,-0.5999999999601648,1.0481926437932998e-10,18.999999981852387
0.1,20,6,26,0.75,0.9999999999999999,1,0,-0.5999999999936136,1.680788841440517e-11,18.9999999819227
0.1,21,5,26,0.7857142857142857,1.0,1,0,-0.5999999999990138,2.589928271845565e-12,18.999999981933946
0.1,22,4,26,0.8214285714285714,1.0,1,0,-0.5999999999998522,3.872457909892546e-13,18.99999998193568
0.1,23,3,26,0.8571428571428571,1.0,1,0,-0.5999999999999801,5.684341886080802e-14,18.99999998193594
0.1,24,2,26,0.8928571428571429,1.0,1,0,-0.5999999999999943,7.105427357601002e-15,18.999999981935975
0.1,25,1,26,0.9285714285714286,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.1,26,0,26,0.9642857142857143,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.1,0,27,27,0.034482758620689655,0.05233476330273601,2,1,1.8435753503231584,6.430461448218839,4.707067763092546
0.1,1,26,27,0.06896551724137931,0.2151540269112484,2,1,0.8145580842156583,3.7225212742517275,11.120106406266812
0.1,2,25,27,0.10344827586206896,0.4593829223240161,2,1,0.21609491466583997,2.1476181964890575,14.69775732057752
0.1,3,24,27,0.13793103448275862,0.6945663030918672,1,0,-0.0744364434944984,1.3830619908039488,16.763930490880206
0.1,4,23,27,0.1724137931034483,0.8578880952917638,1,0,-0.3528065550708277,0.6505090656030852,18.05333064589242
0.1,5,22,27,0.20689655172413793,0.9449930511317086,1,0,-0.497362221105881,0.270099418142415,18.64010669731531
0.1,6,21,27,0.2413793103448276,0.982093310100574,1,0,-0.561915931652603,0.10022123249315129,18.87725796907909
0.1,7,20,27,0.27586206896551724,0.9950489560897016,1,0,-0.5874619717436076,0.03299481120103209,18.962607390457112
0.1,8,19,27,0.3103448275862069,0.9988276861698638,1,0,-0.5963320913808872,0.009652391102914493,18.9897942921516
0.1,9,18,27,0.3448275862068966,0.9997607059427434,1,0,-0.5990386916657933,0.002529758774226565,18.997482841165066
0.1,10,17,27,0.3793103448275862,0.9999576767836846,1,0,-0.5997715283367953,0.0006012412189555505,18.999432025999454
0.1,11,16,27,0.41379310344827586,0.9999934896638557,1,0,-0.5999500452424016,0.00013145988841145595,18.999881025599343
0.1,12,15,27,0.4482758620689655,0.9999991268764753,1,0,-0.599989793295336,2.685974910221489e-05,18.999976488300803
0.1,13,14,27,0.4827586206896552,0.9999998977773463,1,0,-0.5999980202403528,5.209893803481691e-06,18.99999553884109
0.1,14,13,27,0.5172413793103449,0.9999999895512596,1,0,-0.5999996301972246,9.73165196427317e-07,18.999999166713142
0.1,15,12,27,0.5517241379310345,0.9999999990685542,1,0,-0.5999999327508085,1.7697155030305112e-07,18.99999983552712
0.1,16,11,27,0.5862068965517241,0.9999999999277545,1,0,-0.5999999880219882,3.152107552750749e-08,18.99999995610404
0.1,17,10,27,0.6206896551724138,0.9999999999951427,1,0,-0.5999999979082062,5.504713129766969e-09,18.999999977462643
0.1,18,9,27,0.6551724137931034,0.9999999999997184,1,0,-0.5999999996428116,9.399627742823213e-10,18.999999981178696
0.1,19,8,27,0.6896551724137931,0.999999999999986,1,0,-0.5999999999406498,1.5618439874742762e-10,18.99999998181131
0.1,20,7,27,0.7241379310344828,0.9999999999999994,1,0,-0.5999999999904482,2.5128343850155943e-11,18.99999998191613
0.1,21,6,27,0.7586206896551724,1.0,1,0,-0.5999999999985199,3.893774191965349e-12,18.999999981932937
0.1,22,5,27,0.7931034482758621,1.0,1,0,-0.5999999999997776,5.755396159656812e-13,18.999999981935527
0.1,23,4,27,0.8275862068965517,1.0,1,0,-0.5999999999999659,8.881784197001252e-14,18.999999981935915
0.1,24,3,27,0.8620689655172413,1.0,1,0,-0.5999999999999943,1.0658141036401503e-14,18.99999998193597
0.1,25,2,27,0.896551724137931,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.1,26,1,27,0.9310344827586207,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.1,27,0,27,0.9655172413793104,1.0,1,0,-0.5999999999999979,0.0,18.99999998193598
0.1,0,28,28,0.03333333333333333,0.04710128697246241,2,1,1.8387441553143775,6.417747777143103,4.249564435816929
0.1,1,27,28,0.06666666666666667,0.19887210055039717,2,1,0.8713498691205732,3.871973339790973,10.680025884035768
0.1,2,26,28,0.1,0.4349600327827392,2,1,0.2465437255937175,2.2277466462992592,14.402547158287495
0.1,3,25,28,0.13333333333333333,0.671047965015082,1,0,-0.04149908267839919,1.4697392561094738,16.550165354776553
0.1,4,24,28,0.16666666666666666,0.841555916071774,1,0,-0.32723749807509606,0.7177960576971145,17.9332273455805
0.1,5,23,28,0.2,0.9362825555477141,1,0,-0.4837880209708203,0.3058209974452133,18.583736411183587
0.1,6,22,28,0.23333333333333334,0.9783832842036875,1,0,-0.5556016744014052,0.11683769894366236,18.853835829326
0.1,7,21,28,0.26666666666666666,0.9937533914907888,1,0,-0.5849109056080302,0.0397081431367603,18.954057061819153
0.1,8,20,28,0.3,0.9984498131618476,1,0,-0.5954378845783346,0.012005566899112807,18.987051873020185
0.1,9,19,28,0.3333333333333333,0.9996674039654554,1,0,-0.5987645585501653,0.003251161710078776,18.9967042641231
0.1,10,18,28,0.36666666666666664,0.9999379796995904,1,0,-0.5996970623406561,0.0007972043666981676,18.999234022897326
0.1,11,17,28,0.4,0.9999899083758386,1,0,-0.5999318468401,0.0001793504207796559,18.99983526411628
0.1,12,16,28,0.43333333333333335,0.9999985631552133,1,0,-0.5999857269152322,3.756074938010556e-05,18.999966724004693
0.1,13,15,28,0.4666666666666667,0.9999998206872592,1,0,-0.5999971756213291,7.432575443999667e-06,18.999993583753795
0.1,14,14,28,0.5,0.9999999803738682,1,0,-0.5999994644843234,1.4092517695019069e-06,18.9999987936476
0.1,15,13,28,0.5333333333333333,0.9999999981168247,1,0,-0.5999999016040825,2.5893661259601686e-07,18.999999766812795
